SP_CODE;SP_NAME;MN_NAME;DC_NAME;PR_NAME
51505001;Ecancane;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51505002;Fitty Park;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51505003;Wintershoek;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51505004;Wittekleifontein;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51505005;Zondagsrivierspoort;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51506000;Mbhense SP;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51506001;Amakasi;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51506002;Amakhosi;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51506003;Dival;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51506004;Uitval Closer Settlement;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507000;Mchunu SP;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507001;eTholeni;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507002;Klippoort;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507003;Kliprivier;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507004;Limehill;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507005;Uitvlugt;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51507006;Vaalkop;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508000;Mthembu SP;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508001;Buli;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508002;Doornkraal;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508003;Ecancane;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508004;Gominakadani;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508005;Kokwane;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508006;Langa;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508007;Makahyana;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508008;Masemesme;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508009;Mbango;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508010;Mzinyonke;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508011;Mziyanke;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508012;Niekerskraal;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508013;Nogayizivele;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508014;Olubomvu;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508015;Opmerksaamheid;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508016;Oqungweni;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508017;Pearl;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508018;The Ravine;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508019;Tugela Estates;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508020;Vreemdeburg;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51508021;Waayhoek;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51509000;Nxumalo SP;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51509001;Amakasi;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51509002;Asyn kraal;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51509003;Rockcliff;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51509004;Vaalkop;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51510000;Sgweje SP;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51510001;Entabeni;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51510002;Ezihlabathini;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511000;Sithole SP;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511001;Amagodlanduku;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511002;Dalakosi;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511003;Gcinalishane;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511004;Gcinglishane;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511005;Hwebede;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511006;Imbangi;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511007;Ingedlengedle;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511008;Mhlumlayo;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511009;Mhlwazi;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511010;Mjinti;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511011;Ndaka;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511012;Oqungweni;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511013;Somshoek;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511014;Tenten's Kraal;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511015;Umhlumayo;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51511016;Wittekleifontein;Indaka;Uthukela District Municipality ;KWAZULU-NATAL
51601000;Estcourt SP;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601001;Borough of Escourt;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601002;Brewitt Park;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601003;Colida;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601004;Drakensview;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601005;Estcourt Central;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601006;Estcourt Remainder;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51601007;Fordsburg;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51602001;Khwezi;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51603000;Kwanobamba SP;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51604001;Estcourt NU;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51604002;Weenen AH;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51604003;Weenen NU;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51605000;Weenen SP;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606000;Wembezi SP;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606001;Kwezela;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606002;Long Homes;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606003;Mahashini;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606004;Southworld C;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606005;VQ Section;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51606006;Wembezi C;Umtshezi;Uthukela District Municipality ;KWAZULU-NATAL
51701000;Amangwane SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701001;Bhalekisi;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701002;Dukuza;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701003;Hoffenthal/Emakhwabe;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701004;Hoffenthal/Kwama;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701005;Khwela;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701006;Kokwane;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701007;Mabhulesini;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701008;Mafemfethini;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701009;Magangangozi;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701010;Mansana/Khosana;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701011;Maswazini;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701012;Mfifiyela;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701013;Mhlwazini;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701014;Mkukwini;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701015;Moyeni;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701016;Ngoba;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701017;Ogade;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701018;Oliviershoek;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701019;Stulwane;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701020;Zwelisha;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51701021;Zwelisha/Mcijeni;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51702001;Bonjaneni;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51702002;Busingatha;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51702003;Kwamiya;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51702004;Mazizini;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51702005;Seqomeni;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703001;Acton Homes;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703002;Bethany;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703003;Green Point;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703004;Hambrook;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703005;Howe;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703006;Langkloof;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703007;Malottas Kraal;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703008;Nqula;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703009;Rooihoek;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703010;Rookdale;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703011;Unknown;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703012;Wittekop;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51703013;Woodford;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51704000;Drakensberg SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51705000;Driefontein SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51706000;Estcourt SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51707000;Geluksburg SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51708000;Jagersrust SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51709000;Northern Natal Drakensberg SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51710001;Bergville NU;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51710002;Clifford Chambers;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51710003;Estcourt NU;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51710004;Klipriver NU;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51710005;Okhahlamba SH;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51710006;Winterton SH;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51711000;Rugged Glen Nature Reserve SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51712000;Spioenkop Dam Nature Reserve SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51713000;Van Reenen SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51714000;Winterton SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51714001;Winterton;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51715000;Bergville Part 2 SP;Okhahlamba;Uthukela District Municipality ;KWAZULU-NATAL
51801000;Abambo SP;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51801001;Emafikeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51801002;Emhlabathini;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51801003;Enyokeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51801004;Eyosini;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51801005;KwaMkhize;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802001;Emadolobwe;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802002;Emakhekheni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802003;Emandabeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802004;Emnyangweni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802005;Emoyeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802006;Engodini;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802007;Engonyameni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802008;Enyezane;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802009;Etatane;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802010;Maqabaqabeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51802011;Moedandaba;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51803001;Edodoci;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51803002;Emawuza;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51804000;Estcourt SP;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51804001;Bhekuzulu;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51804002;Empangweni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51804003;Manjokweni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51805001;Emahendeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51805002;Emahlutshini;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51805003;Ezidongeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51806001;Estcourt NU;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51806002;Mooi River NU;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51807000;Mabaso SP;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51807001;Boschi;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51807002;Emdwebu;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51807003;Emhubeni;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51807004;Meltonleigh;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51807005;Shayamoya;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808000;Mhlungwini SP;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808001;Bekabhezayo;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808002;Edashi;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808003;Ezinyosini;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808004;Goodhome;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808005;KwaNdaba;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808006;KwaSobabili;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51808007;Mnungwini;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51809000;Zwelisha SP;Imbabazane;Uthukela District Municipality ;KWAZULU-NATAL
51901000;Dundee SP;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901001;Avon;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901002;Avon Industrial Areas;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901003;Craigie Burn;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901004;Dundee;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901005;Forestdale;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901006;Graigside;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901007;Peacevale;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901008;Strathmore Park;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51901009;Stratmore Park;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
51902001;Dundee NU;Endumeni;Umzinyathi District Municipality ;KWAZULU-NATAL
